station,date,item,area,month,season,population,item_percent_ppm,max_AMB_TEMP,max_RH,mean_AMB_TEMP,mean_RH,max_PM2_5,mean_PM2_5
鳳山區,2023-11-21,10.0,2,11,秋季,356476,28.052379402820947,35.04,91.2,28.819999999999997,65.39999999999999,38.4,20.55
鳳山區,2023-11-22,7.0,2,11,秋季,356476,19.636665581974665,29.4,83.0,24.145833333333332,56.75,44.0,18.416666666666668
鳳山區,2023-11-23,7.0,2,11,秋季,356476,19.636665581974665,29.8,77.0,24.400000000000002,55.583333333333336,35.0,18.363636363636363
鳳山區,2023-11-24,8.0,2,11,秋季,356476,22.44190352225676,34.56,93.6,28.989999999999995,68.14999999999999,50.4,26.150000000000002
鳳山區,2023-11-25,2.0,2,11,秋季,356476,5.61047588056419,28.3,83.0,24.0625,61.041666666666664,45.0,26.708333333333332
鳳山區,2023-11-26,7.0,2,11,秋季,356476,19.636665581974665,28.1,78.0,24.0,63.625,37.0,19.291666666666668
鳳山區,2023-11-27,4.0,2,11,秋季,356476,11.22095176112838,29.0,91.0,24.683333333333334,66.79166666666667,35.0,23.541666666666668
鳳山區,2023-11-28,2.0,2,11,秋季,356476,5.61047588056419,29.0,79.0,25.337500000000002,64.33333333333333,42.0,26.625
鳳山區,2023-11-29,5.0,2,11,秋季,356476,14.026189701410473,29.2,91.0,26.191666666666666,65.79166666666667,42.0,28.708333333333332
鳳山區,2023-11-30,3.0,2,11,秋季,356476,8.415713820846284,30.1,93.0,26.183333333333334,69.625,40.0,33.22727272727273
鳳山區,2023-12-01,3.0,2,12,冬季,356536,8.414297574438486,27.0,82.0,23.758333333333336,68.91666666666667,39.0,29.291666666666668
鳳山區,2023-12-02,5.0,2,12,冬季,356536,14.023829290730811,28.2,75.0,22.995833333333334,63.5,33.0,23.375
鳳山區,2023-12-03,5.0,2,12,冬季,356536,14.023829290730811,27.0,85.0,23.53333333333333,69.125,39.0,27.75
鳳山區,2023-12-04,6.0,2,12,冬季,356536,16.82859514887697,27.9,91.0,24.066666666666666,72.95833333333333,43.0,15.541666666666666
鳳山區,2023-12-05,9.0,2,12,冬季,356536,25.242892723315457,35.279999999999994,111.6,29.305,87.6,27.599999999999998,13.65
鳳山區,2023-12-06,6.0,2,12,冬季,356536,16.82859514887697,28.7,79.0,23.816666666666666,65.0,31.0,19.458333333333332
鳳山區,2023-12-07,7.0,2,12,冬季,356536,19.633361007023133,27.5,80.0,23.495833333333334,60.125,32.0,20.0
鳳山區,2023-12-08,11.0,2,12,冬季,356536,30.852424439607784,33.0,99.6,29.139999999999997,76.2,38.4,27.849999999999998
鳳山區,2023-12-09,9.0,2,12,冬季,356536,25.242892723315457,37.32,108.0,30.694999999999997,71.1,36.0,25.9
鳳山區,2023-12-10,14.0,2,12,冬季,356536,39.266722014046266,37.08,106.8,32.185,72.89999999999999,61.199999999999996,32.3
鳳山區,2023-12-11,12.0,2,12,冬季,356536,33.65719029775394,36.239999999999995,108.0,32.5,88.95,62.4,32.50909090909091
鳳山區,2023-12-12,14.0,2,12,冬季,356536,39.266722014046266,37.68,114.0,32.415,91.95,45.6,30.65
鳳山區,2023-12-13,5.0,2,12,冬季,356536,14.023829290730811,29.6,89.0,25.474999999999998,73.95833333333333,32.0,21.0
鳳山區,2023-12-14,4.0,2,12,冬季,356536,11.21906343258465,29.0,94.0,25.416666666666668,79.75,66.0,34.708333333333336
鳳山區,2023-12-15,7.0,2,12,冬季,356536,19.633361007023133,30.8,95.0,26.320833333333336,70.16666666666667,44.0,29.416666666666668
鳳山區,2023-12-16,1.0,2,12,冬季,356536,2.8047658581461623,23.92,69.60000000000001,19.553333333333335,49.53333333333333,25.6,15.100000000000001
鳳山區,2023-12-17,5.0,2,12,冬季,356536,14.023829290730811,23.4,70.0,19.925,59.333333333333336,32.0,14.625
鳳山區,2023-12-18,3.0,2,12,冬季,356536,8.414297574438486,26.6,86.0,22.395833333333332,60.833333333333336,32.0,19.565217391304348
鳳山區,2023-12-19,4.0,2,12,冬季,356536,11.21906343258465,27.8,92.0,23.541666666666668,71.75,30.0,18.5
鳳山區,2023-12-20,1.0,2,12,冬季,356536,2.8047658581461623,16.880000000000003,80.0,15.286666666666665,68.0,17.6,11.033333333333333
鳳山區,2023-12-21,2.0,2,12,冬季,356536,5.609531716292325,19.7,79.0,17.508333333333333,67.20833333333333,30.0,18.565217391304348
鳳山區,2023-12-22,2.0,2,12,冬季,356536,5.609531716292325,20.4,66.0,16.3625,54.833333333333336,31.0,22.208333333333332
鳳山區,2023-12-23,6.0,2,12,冬季,356536,16.82859514887697,20.9,88.0,18.3875,63.791666666666664,43.0,31.083333333333332
鳳山區,2023-12-24,4.0,2,12,冬季,356536,11.21906343258465,24.7,90.0,19.270833333333332,63.666666666666664,45.0,20.875
鳳山區,2023-12-25,3.0,2,12,冬季,356536,8.414297574438486,24.2,81.0,18.283333333333335,59.375,41.0,27.695652173913043
鳳山區,2023-12-26,3.0,2,12,冬季,356536,8.414297574438486,23.9,77.0,20.0125,58.875,48.0,36.0
鳳山區,2023-12-27,1.0,2,12,冬季,356536,2.8047658581461623,19.52,76.0,17.346666666666668,54.56666666666666,44.0,30.633333333333333
鳳山區,2023-12-28,1.0,2,12,冬季,356536,2.8047658581461623,20.32,76.80000000000001,17.61,63.0,28.0,12.933333333333335
鳳山區,2023-12-29,3.0,2,12,冬季,356536,8.414297574438486,28.2,100.0,22.316666666666666,80.375,38.0,28.954545454545453
鳳山區,2023-12-30,2.0,2,12,冬季,356536,5.609531716292325,24.1,94.0,21.412499999999998,81.45833333333333,50.0,26.666666666666668
鳳山區,2023-12-31,1.0,2,12,冬季,356536,2.8047658581461623,23.680000000000003,76.0,19.58,55.86666666666667,40.0,20.566666666666666
