發病日,居住縣市,居住鄉鎮,確定病例數
2023-09-24,台南市,左鎮區,1
2023-09-24,台南市,新化區,1
2023-09-24,台南市,新市區,1
2023-09-24,台南市,東區,63
2023-09-24,台南市,歸仁區,10
2023-09-24,台南市,永康區,43
2023-09-24,台南市,西港區,1
2023-09-24,台南市,關廟區,3
2023-09-24,台南市,麻豆區,3
2023-09-24,嘉義縣,大林鎮,1
2023-09-24,嘉義縣,民雄鄉,1
2023-09-24,嘉義縣,番路鄉,1
2023-09-24,屏東縣,屏東市,6
2023-09-24,新北市,淡水區,1
2023-09-24,雲林縣,斗六市,1
2023-09-24,高雄市,三民區,2
2023-09-24,高雄市,前鎮區,2
2023-09-24,高雄市,岡山區,1
2023-09-24,高雄市,左營區,1
2023-09-24,高雄市,楠梓區,1
2023-09-24,高雄市,橋頭區,1
2023-09-24,高雄市,苓雅區,2
2023-09-24,高雄市,阿蓮區,2
2023-09-24,高雄市,鳳山區,3
2023-09-24,高雄市,鼓山區,2
2023-09-25,台北市,萬華區,1
2023-09-25,台南市,七股區,1
2023-09-25,台南市,中西區,25
2023-09-25,台南市,仁德區,7
2023-09-25,台南市,北區,47
2023-09-25,台南市,南區,70
2023-09-25,台南市,善化區,1
2023-09-25,台南市,安南區,49
2023-09-25,台南市,安定區,1
2023-09-25,台南市,安平區,18
2023-09-25,台南市,新化區,3
2023-09-25,台南市,新市區,1
2023-09-25,台南市,東區,56
2023-09-25,台南市,歸仁區,11
2023-09-25,台南市,永康區,53
2023-09-25,台南市,關廟區,4
2023-09-25,嘉義縣,梅山鄉,1
2023-09-25,新北市,五股區,2
2023-09-25,新北市,板橋區,1
2023-09-25,新北市,汐止區,2
2023-09-25,雲林縣,古坑鄉,3
2023-09-25,高雄市,三民區,1
2023-09-25,高雄市,大寮區,1
2023-09-25,高雄市,大社區,1
2023-09-25,高雄市,岡山區,1
2023-09-25,高雄市,左營區,2
2023-09-25,高雄市,楠梓區,1
2023-09-25,高雄市,湖內區,1
2023-09-25,高雄市,茄萣區,1
2023-09-25,高雄市,鳳山區,2
2023-09-25,高雄市,鹽埕區,2
2023-09-25,高雄市,鼓山區,2
2023-09-26,台中市,南區,1
2023-09-26,台南市,七股區,1
2023-09-26,台南市,中西區,34
2023-09-26,台南市,仁德區,10
2023-09-26,台南市,北區,43
2023-09-26,台南市,南區,68
2023-09-26,台南市,安南區,47
2023-09-26,台南市,安定區,1
2023-09-26,台南市,安平區,14
2023-09-26,台南市,新化區,2
2023-09-26,台南市,新營區,1
2023-09-26,台南市,東區,61
2023-09-26,台南市,歸仁區,12
2023-09-26,台南市,永康區,56
2023-09-26,台南市,西港區,1
2023-09-26,台南市,關廟區,6
2023-09-26,嘉義縣,大林鎮,1
2023-09-26,嘉義縣,梅山鄉,2
2023-09-26,屏東縣,屏東市,3
2023-09-26,雲林縣,古坑鄉,3
2023-09-26,雲林縣,斗六市,2
2023-09-26,高雄市,三民區,1
2023-09-26,高雄市,前金區,1
2023-09-26,高雄市,大寮區,1
2023-09-26,高雄市,岡山區,1
2023-09-26,高雄市,左營區,3
2023-09-26,高雄市,楠梓區,3
2023-09-26,高雄市,湖內區,1
2023-09-26,高雄市,田寮區,1
2023-09-26,高雄市,苓雅區,2
2023-09-26,高雄市,茄萣區,2
2023-09-26,高雄市,路竹區,1
2023-09-26,高雄市,阿蓮區,1
2023-09-26,高雄市,鳳山區,2
2023-09-26,高雄市,鹽埕區,1
2023-09-26,高雄市,鼓山區,4
2023-09-27,台南市,中西區,27
2023-09-27,台南市,仁德區,8
2023-09-27,台南市,北區,46
2023-09-27,台南市,南區,70
2023-09-27,台南市,善化區,4
2023-09-27,台南市,安南區,35
2023-09-27,台南市,安平區,13
2023-09-27,台南市,新化區,3
2023-09-27,台南市,東區,54
2023-09-27,台南市,歸仁區,6
2023-09-27,台南市,永康區,48
2023-09-27,台南市,西港區,1
2023-09-27,台南市,關廟區,8
2023-09-27,嘉義縣,大林鎮,1
2023-09-27,嘉義縣,朴子市,1
2023-09-27,嘉義縣,梅山鄉,1
2023-09-27,屏東縣,屏東市,1
2023-09-27,新北市,中和區,1
2023-09-27,新北市,泰山區,1
2023-09-27,雲林縣,古坑鄉,1
2023-09-27,雲林縣,斗六市,3
2023-09-27,高雄市,三民區,4
2023-09-27,高雄市,大寮區,1
2023-09-27,高雄市,岡山區,1
2023-09-27,高雄市,左營區,1
2023-09-27,高雄市,楠梓區,1
2023-09-27,高雄市,茄萣區,1
2023-09-27,高雄市,阿蓮區,1
2023-09-27,高雄市,鳳山區,5
2023-09-27,高雄市,鹽埕區,4
2023-09-27,高雄市,鼓山區,6
2023-09-28,台南市,中西區,27
2023-09-28,台南市,仁德區,10
2023-09-28,台南市,佳里區,1
2023-09-28,台南市,北區,72
2023-09-28,台南市,南區,58
2023-09-28,台南市,善化區,2
2023-09-28,台南市,學甲區,1
2023-09-28,台南市,安南區,45
2023-09-28,台南市,安平區,15
2023-09-28,台南市,將軍區,1
2023-09-28,台南市,新市區,1
2023-09-28,台南市,東區,65
2023-09-28,台南市,歸仁區,7
2023-09-28,台南市,永康區,40
2023-09-28,台南市,西港區,2
2023-09-28,台南市,關廟區,7
2023-09-28,嘉義縣,大林鎮,2
2023-09-28,嘉義縣,梅山鄉,1
2023-09-28,嘉義縣,竹崎鄉,1
2023-09-28,屏東縣,內埔鄉,1
2023-09-28,屏東縣,屏東市,1
2023-09-28,新北市,五股區,1
2023-09-28,新北市,泰山區,1
2023-09-28,雲林縣,古坑鄉,4
2023-09-28,雲林縣,斗六市,2
2023-09-28,高雄市,三民區,2
2023-09-28,高雄市,前鎮區,2
2023-09-28,高雄市,大樹區,1
2023-09-28,高雄市,小港區,3
2023-09-28,高雄市,左營區,1
2023-09-28,高雄市,林園區,1
2023-09-28,高雄市,楠梓區,4
2023-09-28,高雄市,湖內區,1
2023-09-28,高雄市,苓雅區,1
2023-09-28,高雄市,茄萣區,2
2023-09-28,高雄市,路竹區,1
2023-09-28,高雄市,鳳山區,2
2023-09-28,高雄市,鼓山區,2
2023-09-29,台南市,中西區,25
2023-09-29,台南市,仁德區,7
2023-09-29,台南市,佳里區,1
2023-09-29,台南市,北區,34
2023-09-29,台南市,南區,60
2023-09-29,台南市,安南區,38
2023-09-29,台南市,安定區,1
2023-09-29,台南市,安平區,10
2023-09-29,台南市,左鎮區,1
2023-09-29,台南市,新化區,2
2023-09-29,台南市,新營區,1
2023-09-29,台南市,東區,59
2023-09-29,台南市,歸仁區,8
2023-09-29,台南市,永康區,42
2023-09-29,台南市,西港區,2
2023-09-29,台南市,關廟區,7
2023-09-29,台南市,麻豆區,1
2023-09-29,嘉義縣,大林鎮,1
2023-09-29,屏東縣,屏東市,4
2023-09-29,新北市,新店區,1
2023-09-29,新北市,林口區,1
2023-09-29,雲林縣,古坑鄉,5
2023-09-29,高雄市,三民區,2
2023-09-29,高雄市,前鎮區,1
2023-09-29,高雄市,大寮區,2
2023-09-29,高雄市,小港區,3
2023-09-29,高雄市,岡山區,1
2023-09-29,高雄市,楠梓區,2
2023-09-29,高雄市,橋頭區,1
2023-09-29,高雄市,苓雅區,1
2023-09-29,高雄市,茄萣區,1
2023-09-29,高雄市,路竹區,1
2023-09-29,高雄市,阿蓮區,5
2023-09-29,高雄市,鳥松區,2
2023-09-29,高雄市,鳳山區,1
2023-09-29,高雄市,鹽埕區,4
2023-09-29,高雄市,鼓山區,1
2023-09-30,台南市,七股區,1
2023-09-30,台南市,中西區,25
2023-09-30,台南市,仁德區,6
2023-09-30,台南市,佳里區,1
2023-09-30,台南市,北區,46
2023-09-30,台南市,南區,54
2023-09-30,台南市,安南區,34
2023-09-30,台南市,安定區,2
2023-09-30,台南市,安平區,18
2023-09-30,台南市,新化區,3
2023-09-30,台南市,東區,63
2023-09-30,台南市,歸仁區,14
2023-09-30,台南市,永康區,48
2023-09-30,台南市,西港區,1
2023-09-30,台南市,關廟區,8
2023-09-30,嘉義縣,大林鎮,1
2023-09-30,嘉義縣,梅山鄉,1
2023-09-30,屏東縣,屏東市,3
2023-09-30,彰化縣,和美鎮,1
2023-09-30,新北市,泰山區,1
2023-09-30,桃園市,中壢區,1
2023-09-30,桃園市,龜山區,1
2023-09-30,雲林縣,二崙鄉,1
2023-09-30,雲林縣,古坑鄉,4
2023-09-30,雲林縣,斗六市,2
2023-09-30,雲林縣,林內鄉,1
2023-09-30,高雄市,三民區,4
2023-09-30,高雄市,大樹區,1
2023-09-30,高雄市,小港區,3
2023-09-30,高雄市,岡山區,1
2023-09-30,高雄市,左營區,1
2023-09-30,高雄市,旗津區,1
2023-09-30,高雄市,楠梓區,2
2023-09-30,高雄市,橋頭區,1
2023-09-30,高雄市,田寮區,1
2023-09-30,高雄市,苓雅區,3
2023-09-30,高雄市,阿蓮區,2
2023-09-30,高雄市,鳳山區,2
2023-09-30,高雄市,鹽埕區,1
2023-09-30,高雄市,鼓山區,2
2023-10-01,台南市,七股區,1
2023-10-01,台南市,下營區,1
2023-10-01,台南市,中西區,26
2023-10-01,台南市,仁德區,8
2023-10-01,台南市,佳里區,1
2023-10-01,台南市,六甲區,1
2023-10-01,台南市,北區,46
2023-10-01,台南市,南區,56
2023-10-01,台南市,善化區,1
2023-10-01,台南市,安南區,47
2023-10-01,台南市,安定區,1
2023-10-01,台南市,安平區,11
2023-10-01,台南市,新化區,2
2023-10-01,台南市,新營區,2
2023-10-01,台南市,東區,67
2023-10-01,台南市,歸仁區,12
2023-10-01,台南市,永康區,51
2023-10-01,台南市,關廟區,9
2023-10-01,台南市,麻豆區,2
2023-10-01,嘉義縣,大林鎮,2
2023-10-01,嘉義縣,梅山鄉,1
2023-10-01,嘉義縣,民雄鄉,1
2023-10-01,屏東縣,屏東市,4
2023-10-01,新北市,五股區,2
2023-10-01,苗栗縣,公館鄉,1
2023-10-01,雲林縣,古坑鄉,3
2023-10-01,雲林縣,斗六市,2
2023-10-01,高雄市,三民區,4
2023-10-01,高雄市,大寮區,3
2023-10-01,高雄市,小港區,4
2023-10-01,高雄市,左營區,1
2023-10-01,高雄市,新興區,1
2023-10-01,高雄市,甲仙區,1
2023-10-01,高雄市,茄萣區,2
2023-10-01,高雄市,路竹區,1
2023-10-01,高雄市,阿蓮區,1
2023-10-01,高雄市,鳳山區,2
2023-10-01,高雄市,鼓山區,3
2023-10-02,南投縣,仁愛鄉,1
2023-10-02,台中市,南屯區,1
2023-10-02,台北市,北投區,1
2023-10-02,台南市,中西區,22
2023-10-02,台南市,仁德區,12
2023-10-02,台南市,佳里區,7
2023-10-02,台南市,北區,58
2023-10-02,台南市,南區,54
2023-10-02,台南市,善化區,3
2023-10-02,台南市,安南區,42
2023-10-02,台南市,安定區,1
2023-10-02,台南市,安平區,23
2023-10-02,台南市,將軍區,1
2023-10-02,台南市,東區,59
2023-10-02,台南市,歸仁區,11
2023-10-02,台南市,永康區,31
2023-10-02,台南市,關廟區,7
2023-10-02,台南市,麻豆區,1
2023-10-02,台南市,龍崎區,1
2023-10-02,嘉義縣,大林鎮,5
2023-10-02,嘉義縣,梅山鄉,1
2023-10-02,嘉義縣,民雄鄉,1
2023-10-02,嘉義縣,竹崎鄉,1
2023-10-02,屏東縣,屏東市,1
2023-10-02,屏東縣,東港鎮,1
2023-10-02,彰化縣,和美鎮,1
2023-10-02,彰化縣,彰化市,2
2023-10-02,新北市,五股區,1
2023-10-02,雲林縣,古坑鄉,5
2023-10-02,高雄市,三民區,7
2023-10-02,高雄市,仁武區,1
2023-10-02,高雄市,大寮區,4
2023-10-02,高雄市,小港區,2
2023-10-02,高雄市,左營區,2
2023-10-02,高雄市,楠梓區,2
2023-10-02,高雄市,湖內區,2
2023-10-02,高雄市,燕巢區,1
2023-10-02,高雄市,美濃區,1
2023-10-02,高雄市,苓雅區,2
2023-10-02,高雄市,阿蓮區,1
2023-10-02,高雄市,鳳山區,2
2023-10-02,高雄市,鼓山區,1
2023-10-03,台北市,北投區,1
2023-10-03,台南市,下營區,1
2023-10-03,台南市,中西區,24
2023-10-03,台南市,仁德區,8
2023-10-03,台南市,佳里區,4
2023-10-03,台南市,北區,36
2023-10-03,台南市,南區,43
2023-10-03,台南市,善化區,1
2023-10-03,台南市,安南區,43
2023-10-03,台南市,安定區,1
2023-10-03,台南市,安平區,17
2023-10-03,台南市,將軍區,1
2023-10-03,台南市,新化區,2
2023-10-03,台南市,東區,57
2023-10-03,台南市,歸仁區,9
2023-10-03,台南市,永康區,35
2023-10-03,台南市,關廟區,5
2023-10-03,嘉義縣,民雄鄉,1
2023-10-03,嘉義縣,竹崎鄉,1
2023-10-03,屏東縣,屏東市,1
2023-10-03,新北市,三重區,1
2023-10-03,新北市,汐止區,1
2023-10-03,雲林縣,古坑鄉,6
2023-10-03,雲林縣,斗六市,2
2023-10-03,雲林縣,莿桐鄉,1
2023-10-03,高雄市,三民區,4
2023-10-03,高雄市,仁武區,1
2023-10-03,高雄市,前鎮區,2
2023-10-03,高雄市,大寮區,2
2023-10-03,高雄市,小港區,2
2023-10-03,高雄市,苓雅區,4
2023-10-03,高雄市,鳳山區,2
2023-10-03,高雄市,鼓山區,2
2023-10-04,台南市,中西區,35
2023-10-04,台南市,仁德區,8
2023-10-04,台南市,佳里區,2
2023-10-04,台南市,北區,31
2023-10-04,台南市,南區,41
2023-10-04,台南市,善化區,1
2023-10-04,台南市,安南區,30
2023-10-04,台南市,安定區,1
2023-10-04,台南市,安平區,11
2023-10-04,台南市,將軍區,1
2023-10-04,台南市,新化區,3
2023-10-04,台南市,新市區,1
2023-10-04,台南市,東區,58
2023-10-04,台南市,歸仁區,5
2023-10-04,台南市,永康區,42
2023-10-04,台南市,關廟區,5
2023-10-04,嘉義市,東區,1
2023-10-04,嘉義縣,大林鎮,2
2023-10-04,彰化縣,和美鎮,1
2023-10-04,新北市,八里區,1
2023-10-04,雲林縣,古坑鄉,2
2023-10-04,雲林縣,斗六市,1
2023-10-04,雲林縣,斗南鎮,1
2023-10-04,雲林縣,虎尾鎮,1
2023-10-04,雲林縣,西螺鎮,1
2023-10-04,高雄市,三民區,3
2023-10-04,高雄市,大寮區,2
2023-10-04,高雄市,小港區,3
2023-10-04,高雄市,左營區,2
2023-10-04,高雄市,楠梓區,2
2023-10-04,高雄市,湖內區,2
2023-10-04,高雄市,苓雅區,1
2023-10-04,高雄市,路竹區,1
2023-10-04,高雄市,阿蓮區,1
2023-10-04,高雄市,鳳山區,1
2023-10-04,高雄市,鼓山區,1
2023-10-05,台中市,北區,1
2023-10-05,台中市,南區,1
2023-10-05,台中市,南屯區,1
2023-10-05,台中市,大雅區,1
2023-10-05,台北市,北投區,1
2023-10-05,台北市,松山區,1
2023-10-05,台南市,中西區,21
2023-10-05,台南市,仁德區,6
2023-10-05,台南市,佳里區,4
2023-10-05,台南市,北區,29
2023-10-05,台南市,南區,49
2023-10-05,台南市,善化區,2
2023-10-05,台南市,安南區,26
2023-10-05,台南市,安定區,3
2023-10-05,台南市,安平區,19
2023-10-05,台南市,新市區,1
2023-10-05,台南市,東區,60
2023-10-05,台南市,歸仁區,3
2023-10-05,台南市,永康區,28
2023-10-05,台南市,關廟區,6
2023-10-05,台南市,龍崎區,1
2023-10-05,嘉義縣,梅山鄉,1
2023-10-05,宜蘭縣,宜蘭市,2
2023-10-05,屏東縣,屏東市,1
2023-10-05,彰化縣,和美鎮,1
2023-10-05,新北市,三峽區,1
2023-10-05,新北市,永和區,1
2023-10-05,新北市,汐止區,1
2023-10-05,新竹市,東區,1
2023-10-05,雲林縣,古坑鄉,3
2023-10-05,雲林縣,斗六市,1
2023-10-05,高雄市,仁武區,1
2023-10-05,高雄市,前金區,1
2023-10-05,高雄市,前鎮區,1
2023-10-05,高雄市,大寮區,2
2023-10-05,高雄市,大社區,1
2023-10-05,高雄市,小港區,2
2023-10-05,高雄市,新興區,1
2023-10-05,高雄市,楠梓區,1
2023-10-05,高雄市,苓雅區,3
2023-10-05,高雄市,茄萣區,1
2023-10-05,高雄市,路竹區,1
2023-10-05,高雄市,鳳山區,1
2023-10-06,台中市,西屯區,1
2023-10-06,台中市,龍井區,1
2023-10-06,台北市,北投區,1
2023-10-06,台南市,中西區,28
2023-10-06,台南市,仁德區,9
2023-10-06,台南市,佳里區,1
2023-10-06,台南市,北區,39
2023-10-06,台南市,南區,37
2023-10-06,台南市,善化區,1
2023-10-06,台南市,學甲區,1
2023-10-06,台南市,安南區,39
2023-10-06,台南市,安定區,1
2023-10-06,台南市,安平區,11
2023-10-06,台南市,新化區,3
2023-10-06,台南市,新市區,2
2023-10-06,台南市,東區,52
2023-10-06,台南市,歸仁區,3
2023-10-06,台南市,永康區,25
2023-10-06,台南市,關廟區,9
2023-10-06,台南市,麻豆區,1
2023-10-06,嘉義市,東區,1
2023-10-06,基隆市,安樂區,1
2023-10-06,屏東縣,屏東市,2
2023-10-06,新北市,中和區,1
2023-10-06,新北市,五股區,2
2023-10-06,新北市,泰山區,1
2023-10-06,桃園市,八德區,1
2023-10-06,雲林縣,古坑鄉,7
2023-10-06,雲林縣,斗六市,3
2023-10-06,高雄市,三民區,1
2023-10-06,高雄市,仁武區,1
2023-10-06,高雄市,前鎮區,4
2023-10-06,高雄市,大寮區,4
2023-10-06,高雄市,左營區,1
2023-10-06,高雄市,路竹區,3
2023-10-06,高雄市,鳳山區,2
2023-10-06,高雄市,鼓山區,1
2023-10-07,台北市,內湖區,1
2023-10-07,台北市,士林區,1
2023-10-07,台北市,大安區,2
2023-10-07,台北市,萬華區,1
2023-10-07,台南市,中西區,17
2023-10-07,台南市,仁德區,7
2023-10-07,台南市,北區,35
2023-10-07,台南市,南區,32
2023-10-07,台南市,善化區,3
2023-10-07,台南市,安南區,34
2023-10-07,台南市,安平區,11
2023-10-07,台南市,新化區,1
2023-10-07,台南市,東區,50
2023-10-07,台南市,歸仁區,6
2023-10-07,台南市,永康區,30
2023-10-07,台南市,關廟區,3
2023-10-07,台南市,鹽水區,1
2023-10-07,嘉義市,西區,1
2023-10-07,嘉義縣,梅山鄉,1
2023-10-07,嘉義縣,竹崎鄉,1
2023-10-07,屏東縣,屏東市,5
2023-10-07,新北市,板橋區,1
2023-10-07,新北市,林口區,1
2023-10-07,新北市,汐止區,1
2023-10-07,桃園市,桃園區,1
2023-10-07,桃園市,蘆竹區,1
2023-10-07,雲林縣,古坑鄉,4
2023-10-07,高雄市,三民區,2
2023-10-07,高雄市,前鎮區,2
2023-10-07,高雄市,大寮區,1
2023-10-07,高雄市,小港區,3
2023-10-07,高雄市,岡山區,1
2023-10-07,高雄市,左營區,2
2023-10-07,高雄市,楠梓區,2
2023-10-07,高雄市,美濃區,1
2023-10-07,高雄市,苓雅區,1
2023-10-07,高雄市,茄萣區,1
2023-10-07,高雄市,路竹區,1
2023-10-07,高雄市,鳳山區,1
2023-10-07,高雄市,鹽埕區,2
2023-10-08,台北市,文山區,2
2023-10-08,台南市,中西區,20
2023-10-08,台南市,仁德區,10
2023-10-08,台南市,佳里區,2
2023-10-08,台南市,北區,29
2023-10-08,台南市,南區,30
2023-10-08,台南市,善化區,1
2023-10-08,台南市,安南區,27
2023-10-08,台南市,安定區,1
2023-10-08,台南市,安平區,8
2023-10-08,台南市,新化區,2
2023-10-08,台南市,新市區,2
2023-10-08,台南市,東區,56
2023-10-08,台南市,歸仁區,7
2023-10-08,台南市,永康區,25
2023-10-08,台南市,關廟區,10
2023-10-08,嘉義市,東區,1
2023-10-08,嘉義縣,大林鎮,1
2023-10-08,嘉義縣,太保市,1
2023-10-08,嘉義縣,民雄鄉,1
2023-10-08,屏東縣,屏東市,1
2023-10-08,新北市,五股區,1
2023-10-08,新北市,板橋區,1
2023-10-08,新竹市,香山區,1
2023-10-08,桃園市,觀音區,1
2023-10-08,雲林縣,古坑鄉,3
2023-10-08,雲林縣,斗六市,1
2023-10-08,雲林縣,西螺鎮,1
2023-10-08,高雄市,三民區,8
2023-10-08,高雄市,前鎮區,3
2023-10-08,高雄市,小港區,2
2023-10-08,高雄市,岡山區,1
2023-10-08,高雄市,左營區,2
2023-10-08,高雄市,彌陀區,1
2023-10-08,高雄市,湖內區,1
2023-10-08,高雄市,苓雅區,1
2023-10-08,高雄市,鳳山區,2
2023-10-08,高雄市,鼓山區,1
2023-10-09,台中市,西屯區,1
2023-10-09,台南市,中西區,16
2023-10-09,台南市,仁德區,1
2023-10-09,台南市,北區,32
2023-10-09,台南市,南區,35
2023-10-09,台南市,善化區,1
2023-10-09,台南市,安南區,37
2023-10-09,台南市,安平區,8
2023-10-09,台南市,新化區,1
2023-10-09,台南市,東區,36
2023-10-09,台南市,歸仁區,2
2023-10-09,台南市,永康區,28
2023-10-09,台南市,西港區,2
2023-10-09,台南市,關廟區,7
2023-10-09,台南市,麻豆區,1
2023-10-09,台南市,龍崎區,1
2023-10-09,嘉義縣,大林鎮,1
2023-10-09,嘉義縣,梅山鄉,1
2023-10-09,嘉義縣,民雄鄉,1
2023-10-09,屏東縣,恆春鎮,1
2023-10-09,屏東縣,東港鎮,1
2023-10-09,新北市,泰山區,1
2023-10-09,雲林縣,古坑鄉,2
2023-10-09,雲林縣,斗六市,3
2023-10-09,高雄市,三民區,5
2023-10-09,高雄市,內門區,1
2023-10-09,高雄市,前鎮區,2
2023-10-09,高雄市,左營區,2
2023-10-09,高雄市,楠梓區,1
2023-10-09,高雄市,湖內區,1
2023-10-09,高雄市,茄萣區,1
2023-10-09,高雄市,路竹區,1
2023-10-09,高雄市,阿蓮區,1
2023-10-09,高雄市,鳳山區,1
2023-10-09,高雄市,鼓山區,2
2023-10-10,台中市,大雅區,1
2023-10-10,台中市,西屯區,1
2023-10-10,台北市,文山區,1
2023-10-10,台南市,中西區,13
2023-10-10,台南市,仁德區,3
2023-10-10,台南市,北區,33
2023-10-10,台南市,南區,40
2023-10-10,台南市,安南區,23
2023-10-10,台南市,安平區,8
2023-10-10,台南市,新化區,1
2023-10-10,台南市,新市區,1
2023-10-10,台南市,東區,49
2023-10-10,台南市,楠西區,2
2023-10-10,台南市,歸仁區,4
2023-10-10,台南市,永康區,30
2023-10-10,台南市,關廟區,11
2023-10-10,台南市,麻豆區,1
2023-10-10,嘉義市,東區,1
2023-10-10,嘉義縣,梅山鄉,2
2023-10-10,宜蘭縣,頭城鎮,1
2023-10-10,屏東縣,屏東市,1
2023-10-10,雲林縣,古坑鄉,4
2023-10-10,雲林縣,西螺鎮,1
2023-10-10,高雄市,三民區,4
2023-10-10,高雄市,內門區,1
2023-10-10,高雄市,前金區,1
2023-10-10,高雄市,前鎮區,2
2023-10-10,高雄市,大寮區,1
2023-10-10,高雄市,左營區,1
2023-10-10,高雄市,甲仙區,1
2023-10-10,高雄市,茄萣區,1
2023-10-10,高雄市,路竹區,1
2023-10-10,高雄市,阿蓮區,1
2023-10-10,高雄市,鳳山區,1
2023-10-10,高雄市,鹽埕區,1
2023-10-10,高雄市,鼓山區,1
2023-10-11,台南市,中西區,18
2023-10-11,台南市,仁德區,7
2023-10-11,台南市,佳里區,1
2023-10-11,台南市,北區,35
2023-10-11,台南市,南化區,1
2023-10-11,台南市,南區,34
2023-10-11,台南市,善化區,1
2023-10-11,台南市,安南區,31
2023-10-11,台南市,安平區,9
2023-10-11,台南市,後壁區,1
2023-10-11,台南市,新化區,4
2023-10-11,台南市,新市區,2
2023-10-11,台南市,東區,45
2023-10-11,台南市,歸仁區,6
2023-10-11,台南市,永康區,32
2023-10-11,台南市,關廟區,5
2023-10-11,台南市,麻豆區,2
2023-10-11,台南市,龍崎區,1
2023-10-11,嘉義市,東區,1
2023-10-11,嘉義縣,朴子市,1
2023-10-11,嘉義縣,梅山鄉,1
2023-10-11,嘉義縣,民雄鄉,3
2023-10-11,屏東縣,屏東市,3
2023-10-11,屏東縣,東港鎮,1
2023-10-11,新北市,五股區,1
2023-10-11,雲林縣,古坑鄉,4
2023-10-11,雲林縣,斗六市,3
2023-10-11,高雄市,三民區,2
2023-10-11,高雄市,前鎮區,2
2023-10-11,高雄市,小港區,2
2023-10-11,高雄市,左營區,2
2023-10-11,高雄市,湖內區,1
2023-10-11,高雄市,苓雅區,2
2023-10-11,高雄市,茄萣區,1
2023-10-11,高雄市,鳳山區,1
2023-10-12,台南市,下營區,1
2023-10-12,台南市,中西區,27
2023-10-12,台南市,仁德區,8
2023-10-12,台南市,佳里區,2
2023-10-12,台南市,北區,28
2023-10-12,台南市,南區,25
2023-10-12,台南市,安南區,21
2023-10-12,台南市,安平區,8
2023-10-12,台南市,新化區,5
2023-10-12,台南市,新市區,2
2023-10-12,台南市,東區,34
2023-10-12,台南市,柳營區,1
2023-10-12,台南市,歸仁區,5
2023-10-12,台南市,永康區,27
2023-10-12,台南市,西港區,2
2023-10-12,台南市,關廟區,4
2023-10-12,台南市,麻豆區,3
2023-10-12,嘉義縣,大林鎮,1
2023-10-12,嘉義縣,梅山鄉,2
2023-10-12,屏東縣,恆春鎮,1
2023-10-12,屏東縣,東港鎮,2
2023-10-12,新竹縣,竹北市,1
2023-10-12,雲林縣,古坑鄉,1
2023-10-12,雲林縣,斗六市,1
2023-10-12,雲林縣,林內鄉,1
2023-10-12,高雄市,三民區,4
2023-10-12,高雄市,仁武區,1
2023-10-12,高雄市,內門區,1
2023-10-12,高雄市,前金區,2
2023-10-12,高雄市,大寮區,2
2023-10-12,高雄市,左營區,2
2023-10-12,高雄市,楠梓區,1
2023-10-12,高雄市,湖內區,1
2023-10-12,高雄市,鳳山區,2
2023-10-12,高雄市,鼓山區,1
2023-10-13,台中市,北屯區,1
2023-10-13,台北市,大安區,2
2023-10-13,台北市,萬華區,1
2023-10-13,台南市,七股區,1
2023-10-13,台南市,中西區,14
2023-10-13,台南市,仁德區,4
2023-10-13,台南市,佳里區,3
2023-10-13,台南市,北區,23
2023-10-13,台南市,南區,38
2023-10-13,台南市,大內區,1
2023-10-13,台南市,安南區,25
2023-10-13,台南市,安定區,2
2023-10-13,台南市,安平區,9
2023-10-13,台南市,新化區,4
2023-10-13,台南市,新營區,2
2023-10-13,台南市,東區,40
2023-10-13,台南市,歸仁區,6
2023-10-13,台南市,永康區,26
2023-10-13,台南市,關廟區,10
2023-10-13,台南市,鹽水區,1
2023-10-13,台南市,麻豆區,1
2023-10-13,台東縣,綠島鄉,1
2023-10-13,嘉義市,東區,1
2023-10-13,嘉義縣,中埔鄉,1
2023-10-13,嘉義縣,大林鎮,1
2023-10-13,嘉義縣,梅山鄉,1
2023-10-13,屏東縣,內埔鄉,1
2023-10-13,屏東縣,屏東市,3
2023-10-13,屏東縣,東港鎮,2
2023-10-13,新北市,林口區,1
2023-10-13,新竹市,東區,2
2023-10-13,新竹縣,竹北市,1
2023-10-13,雲林縣,古坑鄉,4
2023-10-13,雲林縣,斗六市,2
2023-10-13,高雄市,三民區,4
2023-10-13,高雄市,內門區,1
2023-10-13,高雄市,前鎮區,1
2023-10-13,高雄市,大寮區,1
2023-10-13,高雄市,大社區,1
2023-10-13,高雄市,小港區,3
2023-10-13,高雄市,岡山區,1
2023-10-13,高雄市,新興區,2
2023-10-13,高雄市,楠梓區,2
2023-10-13,高雄市,湖內區,1
2023-10-13,高雄市,苓雅區,2
2023-10-13,高雄市,路竹區,1
2023-10-13,高雄市,阿蓮區,1
2023-10-13,高雄市,鳳山區,4
2023-10-13,高雄市,鹽埕區,1
2023-10-14,台中市,北屯區,1
2023-10-14,台中市,南區,1
2023-10-14,台北市,文山區,1
2023-10-14,台南市,中西區,22
2023-10-14,台南市,仁德區,4
2023-10-14,台南市,佳里區,9
2023-10-14,台南市,北區,40
2023-10-14,台南市,南區,28
2023-10-14,台南市,安南區,15
2023-10-14,台南市,安平區,9
2023-10-14,台南市,左鎮區,1
2023-10-14,台南市,新化區,1
2023-10-14,台南市,新市區,2
