發病日,居住縣市,居住鄉鎮,確定病例數
2015-11-09,高雄市,苓雅區,30
2015-11-09,高雄市,茄萣區,1
2015-11-09,高雄市,鳥松區,2
2015-11-09,高雄市,鳳山區,37
2015-11-09,高雄市,鹽埕區,2
2015-11-09,高雄市,鼓山區,26
2015-11-10,台南市,中西區,2
2015-11-10,台南市,仁德區,3
2015-11-10,台南市,北區,3
2015-11-10,台南市,南區,4
2015-11-10,台南市,安南區,2
2015-11-10,台南市,安定區,2
2015-11-10,台南市,安平區,1
2015-11-10,台南市,東區,7
2015-11-10,台南市,歸仁區,3
2015-11-10,台南市,永康區,3
2015-11-10,台南市,玉井區,1
2015-11-10,台南市,關廟區,1
2015-11-10,嘉義市,西區,1
2015-11-10,屏東縣,恆春鎮,1
2015-11-10,屏東縣,東港鎮,2
2015-11-10,屏東縣,潮州鎮,1
2015-11-10,屏東縣,鹽埔鄉,1
2015-11-10,新北市,林口區,1
2015-11-10,高雄市,三民區,65
2015-11-10,高雄市,仁武區,2
2015-11-10,高雄市,內門區,1
2015-11-10,高雄市,前金區,5
2015-11-10,高雄市,前鎮區,45
2015-11-10,高雄市,大寮區,3
2015-11-10,高雄市,大樹區,2
2015-11-10,高雄市,大社區,2
2015-11-10,高雄市,小港區,11
2015-11-10,高雄市,岡山區,2
2015-11-10,高雄市,左營區,13
2015-11-10,高雄市,新興區,5
2015-11-10,高雄市,旗津區,1
2015-11-10,高雄市,梓官區,1
2015-11-10,高雄市,楠梓區,9
2015-11-10,高雄市,橋頭區,1
2015-11-10,高雄市,美濃區,2
2015-11-10,高雄市,苓雅區,32
2015-11-10,高雄市,茄萣區,2
2015-11-10,高雄市,鳥松區,1
2015-11-10,高雄市,鳳山區,44
2015-11-10,高雄市,鹽埕區,2
2015-11-10,高雄市,鼓山區,14
2015-11-11,台南市,仁德區,1
2015-11-11,台南市,北區,2
2015-11-11,台南市,南區,3
2015-11-11,台南市,大內區,1
2015-11-11,台南市,安南區,3
2015-11-11,台南市,新化區,2
2015-11-11,台南市,東區,9
2015-11-11,台南市,永康區,1
2015-11-11,台南市,玉井區,1
2015-11-11,屏東縣,九如鄉,1
2015-11-11,屏東縣,來義鄉,1
2015-11-11,屏東縣,內埔鄉,1
2015-11-11,屏東縣,屏東市,2
2015-11-11,屏東縣,恆春鎮,1
2015-11-11,新北市,泰山區,1
2015-11-11,新竹市,北區,1
2015-11-11,苗栗縣,頭份市,1
2015-11-11,雲林縣,斗六市,1
2015-11-11,高雄市,三民區,76
2015-11-11,高雄市,仁武區,4
2015-11-11,高雄市,前金區,4
2015-11-11,高雄市,前鎮區,38
2015-11-11,高雄市,大寮區,3
2015-11-11,高雄市,大社區,2
2015-11-11,高雄市,小港區,22
2015-11-11,高雄市,岡山區,2
2015-11-11,高雄市,左營區,24
2015-11-11,高雄市,新興區,3
2015-11-11,高雄市,旗山區,3
2015-11-11,高雄市,旗津區,2
2015-11-11,高雄市,楠梓區,8
2015-11-11,高雄市,燕巢區,2
2015-11-11,高雄市,苓雅區,37
2015-11-11,高雄市,茄萣區,2
2015-11-11,高雄市,阿蓮區,1
2015-11-11,高雄市,鳥松區,2
2015-11-11,高雄市,鳳山區,42
2015-11-11,高雄市,鹽埕區,2
2015-11-11,高雄市,鼓山區,20
2015-11-12,台南市,中西區,2
2015-11-12,台南市,仁德區,1
2015-11-12,台南市,北區,2
2015-11-12,台南市,南區,2
2015-11-12,台南市,善化區,1
2015-11-12,台南市,安平區,1
2015-11-12,台南市,新化區,3
2015-11-12,台南市,東區,7
2015-11-12,台南市,永康區,2
2015-11-12,屏東縣,恆春鎮,1
2015-11-12,屏東縣,萬丹鄉,1
2015-11-12,屏東縣,里港鄉,1
2015-11-12,彰化縣,彰化市,1
2015-11-12,新北市,新莊區,1
2015-11-12,桃園市,楊梅區,2
2015-11-12,高雄市,三民區,79
2015-11-12,高雄市,前金區,5
2015-11-12,高雄市,前鎮區,40
2015-11-12,高雄市,大寮區,2
2015-11-12,高雄市,大樹區,1
2015-11-12,高雄市,大社區,1
2015-11-12,高雄市,小港區,13
2015-11-12,高雄市,岡山區,1
2015-11-12,高雄市,左營區,26
2015-11-12,高雄市,新興區,2
2015-11-12,高雄市,旗山區,4
2015-11-12,高雄市,旗津區,1
2015-11-12,高雄市,林園區,1
2015-11-12,高雄市,楠梓區,11
2015-11-12,高雄市,橋頭區,1
2015-11-12,高雄市,苓雅區,31
2015-11-12,高雄市,茄萣區,3
2015-11-12,高雄市,路竹區,1
2015-11-12,高雄市,鳥松區,4
2015-11-12,高雄市,鳳山區,55
2015-11-12,高雄市,鹽埕區,3
2015-11-12,高雄市,鼓山區,20
2015-11-13,台中市,太平區,2
2015-11-13,台南市,中西區,1
2015-11-13,台南市,北區,4
2015-11-13,台南市,南區,6
2015-11-13,台南市,安南區,2
2015-11-13,台南市,安平區,1
2015-11-13,台南市,新化區,2
2015-11-13,台南市,東區,7
2015-11-13,台南市,歸仁區,1
2015-11-13,台南市,永康區,2
2015-11-13,台南市,玉井區,1
2015-11-13,台南市,麻豆區,1
2015-11-13,嘉義市,西區,1
2015-11-13,屏東縣,屏東市,1
2015-11-13,屏東縣,春日鄉,1
2015-11-13,屏東縣,東港鎮,1
2015-11-13,屏東縣,林邊鄉,1
2015-11-13,屏東縣,萬丹鄉,1
2015-11-13,彰化縣,彰化市,1
2015-11-13,雲林縣,麥寮鄉,1
2015-11-13,高雄市,三民區,87
2015-11-13,高雄市,仁武區,2
2015-11-13,高雄市,前金區,2
2015-11-13,高雄市,前鎮區,74
2015-11-13,高雄市,大寮區,8
2015-11-13,高雄市,大社區,3
2015-11-13,高雄市,小港區,23
2015-11-13,高雄市,岡山區,6
2015-11-13,高雄市,左營區,17
2015-11-13,高雄市,新興區,6
2015-11-13,高雄市,旗山區,1
2015-11-13,高雄市,旗津區,2
2015-11-13,高雄市,林園區,3
2015-11-13,高雄市,楠梓區,19
2015-11-13,高雄市,橋頭區,2
2015-11-13,高雄市,湖內區,2
2015-11-13,高雄市,美濃區,1
2015-11-13,高雄市,苓雅區,53
2015-11-13,高雄市,路竹區,1
2015-11-13,高雄市,阿蓮區,1
2015-11-13,高雄市,鳥松區,2
2015-11-13,高雄市,鳳山區,72
2015-11-13,高雄市,鹽埕區,2
2015-11-13,高雄市,鼓山區,14
2015-11-14,台中市,西屯區,2
2015-11-14,台南市,中西區,1
2015-11-14,台南市,北區,5
2015-11-14,台南市,南區,2
2015-11-14,台南市,安平區,1
2015-11-14,台南市,新化區,1
2015-11-14,台南市,東區,9
2015-11-14,台南市,永康區,1
2015-11-14,台南市,關廟區,2
2015-11-14,屏東縣,屏東市,8
2015-11-14,屏東縣,恆春鎮,1
2015-11-14,屏東縣,東港鎮,1
2015-11-14,屏東縣,車城鄉,1
2015-11-14,彰化縣,彰化市,1
2015-11-14,彰化縣,永靖鄉,1
2015-11-14,新北市,淡水區,1
2015-11-14,桃園市,龍潭區,1
2015-11-14,澎湖縣,湖西鄉,1
2015-11-14,高雄市,三民區,105
2015-11-14,高雄市,仁武區,4
2015-11-14,高雄市,前金區,2
2015-11-14,高雄市,前鎮區,75
2015-11-14,高雄市,大寮區,2
2015-11-14,高雄市,大社區,4
2015-11-14,高雄市,小港區,19
2015-11-14,高雄市,岡山區,3
2015-11-14,高雄市,左營區,23
2015-11-14,高雄市,新興區,9
2015-11-14,高雄市,旗山區,6
2015-11-14,高雄市,旗津區,2
2015-11-14,高雄市,杉林區,1
2015-11-14,高雄市,林園區,1
2015-11-14,高雄市,梓官區,1
2015-11-14,高雄市,楠梓區,12
2015-11-14,高雄市,燕巢區,1
2015-11-14,高雄市,苓雅區,52
2015-11-14,高雄市,阿蓮區,1
2015-11-14,高雄市,鳥松區,2
2015-11-14,高雄市,鳳山區,62
2015-11-14,高雄市,鹽埕區,3
2015-11-14,高雄市,鼓山區,30
2015-11-15,台南市,中西區,1
2015-11-15,台南市,仁德區,1
2015-11-15,台南市,北區,3
2015-11-15,台南市,南區,2
2015-11-15,台南市,安南區,1
2015-11-15,台南市,安平區,1
2015-11-15,台南市,新化區,2
2015-11-15,台南市,東區,5
2015-11-15,台南市,歸仁區,1
2015-11-15,台南市,永康區,4
2015-11-15,台南市,麻豆區,1
2015-11-15,基隆市,信義區,1
2015-11-15,屏東縣,屏東市,2
2015-11-15,屏東縣,高樹鄉,1
2015-11-15,彰化縣,社頭鄉,1
2015-11-15,新北市,中和區,1
2015-11-15,高雄市,三民區,88
2015-11-15,高雄市,仁武區,2
2015-11-15,高雄市,前金區,5
2015-11-15,高雄市,前鎮區,62
2015-11-15,高雄市,大寮區,3
2015-11-15,高雄市,大社區,4
2015-11-15,高雄市,小港區,19
2015-11-15,高雄市,岡山區,6
2015-11-15,高雄市,左營區,18
2015-11-15,高雄市,新興區,5
2015-11-15,高雄市,旗山區,2
2015-11-15,高雄市,梓官區,2
2015-11-15,高雄市,楠梓區,11
2015-11-15,高雄市,橋頭區,1
2015-11-15,高雄市,燕巢區,3
2015-11-15,高雄市,美濃區,1
2015-11-15,高雄市,苓雅區,39
2015-11-15,高雄市,茄萣區,2
2015-11-15,高雄市,阿蓮區,2
2015-11-15,高雄市,鳥松區,5
2015-11-15,高雄市,鳳山區,64
2015-11-15,高雄市,鹽埕區,5
2015-11-15,高雄市,鼓山區,26
2015-11-16,台南市,中西區,3
2015-11-16,台南市,北區,3
2015-11-16,台南市,南區,5
2015-11-16,台南市,安南區,1
2015-11-16,台南市,安平區,2
2015-11-16,台南市,新化區,1
2015-11-16,台南市,東區,5
2015-11-16,台南市,歸仁區,2
2015-11-16,台南市,永康區,2
2015-11-16,嘉義縣,民雄鄉,1
2015-11-16,屏東縣,內埔鄉,2
2015-11-16,屏東縣,屏東市,3
2015-11-16,屏東縣,東港鎮,2
2015-11-16,屏東縣,林邊鄉,1
2015-11-16,屏東縣,萬丹鄉,1
2015-11-16,彰化縣,社頭鄉,2
2015-11-16,澎湖縣,馬公市,1
2015-11-16,高雄市,三民區,85
2015-11-16,高雄市,仁武區,3
2015-11-16,高雄市,前金區,6
2015-11-16,高雄市,前鎮區,81
2015-11-16,高雄市,大寮區,7
2015-11-16,高雄市,大社區,5
2015-11-16,高雄市,小港區,21
2015-11-16,高雄市,岡山區,7
2015-11-16,高雄市,左營區,29
2015-11-16,高雄市,新興區,6
2015-11-16,高雄市,旗山區,3
2015-11-16,高雄市,旗津區,3
2015-11-16,高雄市,林園區,1
2015-11-16,高雄市,梓官區,2
2015-11-16,高雄市,楠梓區,11
2015-11-16,高雄市,美濃區,1
2015-11-16,高雄市,苓雅區,41
2015-11-16,高雄市,茄萣區,1
2015-11-16,高雄市,路竹區,2
2015-11-16,高雄市,阿蓮區,1
2015-11-16,高雄市,鳥松區,2
2015-11-16,高雄市,鳳山區,61
2015-11-16,高雄市,鹽埕區,4
2015-11-16,高雄市,鼓山區,27
2015-11-17,台中市,北屯區,1
2015-11-17,台北市,松山區,1
2015-11-17,台南市,中西區,2
2015-11-17,台南市,仁德區,1
2015-11-17,台南市,佳里區,1
2015-11-17,台南市,北區,3
2015-11-17,台南市,南區,3
2015-11-17,台南市,安南區,4
2015-11-17,台南市,安平區,1
2015-11-17,台南市,新化區,1
2015-11-17,台南市,東區,5
2015-11-17,台南市,永康區,1
2015-11-17,嘉義縣,六腳鄉,1
2015-11-17,屏東縣,屏東市,3
2015-11-17,屏東縣,春日鄉,1
2015-11-17,屏東縣,潮州鎮,1
2015-11-17,屏東縣,麟洛鄉,1
2015-11-17,彰化縣,大村鄉,1
2015-11-17,新竹市,東區,1
2015-11-17,桃園市,蘆竹區,1
2015-11-17,高雄市,三民區,70
2015-11-17,高雄市,仁武區,4
2015-11-17,高雄市,前金區,2
2015-11-17,高雄市,前鎮區,58
2015-11-17,高雄市,大寮區,4
2015-11-17,高雄市,大社區,4
2015-11-17,高雄市,小港區,23
2015-11-17,高雄市,岡山區,6
2015-11-17,高雄市,左營區,17
2015-11-17,高雄市,新興區,7
2015-11-17,高雄市,旗山區,3
2015-11-17,高雄市,旗津區,1
2015-11-17,高雄市,林園區,1
2015-11-17,高雄市,楠梓區,9
2015-11-17,高雄市,橋頭區,1
2015-11-17,高雄市,燕巢區,2
2015-11-17,高雄市,苓雅區,38
2015-11-17,高雄市,阿蓮區,1
2015-11-17,高雄市,鳥松區,3
2015-11-17,高雄市,鳳山區,66
2015-11-17,高雄市,鹽埕區,6
2015-11-17,高雄市,鼓山區,21
2015-11-18,台北市,中正區,1
2015-11-18,台南市,下營區,1
2015-11-18,台南市,中西區,1
2015-11-18,台南市,仁德區,2
2015-11-18,台南市,北區,2
2015-11-18,台南市,南區,4
2015-11-18,台南市,安南區,2
2015-11-18,台南市,新化區,1
2015-11-18,台南市,東區,6
2015-11-18,台南市,永康區,2
2015-11-18,屏東縣,屏東市,1
2015-11-18,屏東縣,新埤鄉,1
2015-11-18,屏東縣,琉球鄉,1
2015-11-18,屏東縣,萬丹鄉,1
2015-11-18,彰化縣,社頭鄉,2
2015-11-18,雲林縣,斗六市,1
2015-11-18,高雄市,三民區,83
2015-11-18,高雄市,仁武區,4
2015-11-18,高雄市,前金區,5
2015-11-18,高雄市,前鎮區,62
2015-11-18,高雄市,大寮區,5
2015-11-18,高雄市,大社區,4
2015-11-18,高雄市,小港區,26
2015-11-18,高雄市,岡山區,8
2015-11-18,高雄市,左營區,17
2015-11-18,高雄市,新興區,7
2015-11-18,高雄市,旗山區,2
2015-11-18,高雄市,林園區,4
2015-11-18,高雄市,梓官區,2
2015-11-18,高雄市,楠梓區,20
2015-11-18,高雄市,橋頭區,3
2015-11-18,高雄市,燕巢區,1
2015-11-18,高雄市,美濃區,1
2015-11-18,高雄市,苓雅區,40
2015-11-18,高雄市,鳥松區,1
2015-11-18,高雄市,鳳山區,63
2015-11-18,高雄市,鼓山區,19
2015-11-19,台北市,信義區,1
2015-11-19,台南市,中西區,2
2015-11-19,台南市,佳里區,1
2015-11-19,台南市,北區,4
2015-11-19,台南市,南區,2
2015-11-19,台南市,學甲區,1
2015-11-19,台南市,安南區,2
2015-11-19,台南市,將軍區,1
2015-11-19,台南市,新化區,1
2015-11-19,台南市,東區,12
2015-11-19,台南市,歸仁區,1
2015-11-19,台南市,永康區,2
2015-11-19,台南市,關廟區,1
2015-11-19,屏東縣,內埔鄉,1
2015-11-19,屏東縣,屏東市,3
2015-11-19,屏東縣,東港鎮,1
2015-11-19,新竹市,東區,1
2015-11-19,桃園市,桃園區,1
2015-11-19,高雄市,三民區,60
2015-11-19,高雄市,仁武區,4
2015-11-19,高雄市,六龜區,1
2015-11-19,高雄市,前金區,3
2015-11-19,高雄市,前鎮區,58
2015-11-19,高雄市,大寮區,6
2015-11-19,高雄市,大社區,4
2015-11-19,高雄市,小港區,20
2015-11-19,高雄市,岡山區,11
2015-11-19,高雄市,左營區,19
2015-11-19,高雄市,新興區,13
2015-11-19,高雄市,旗山區,5
2015-11-19,高雄市,旗津區,3
2015-11-19,高雄市,梓官區,2
2015-11-19,高雄市,楠梓區,7
2015-11-19,高雄市,橋頭區,1
2015-11-19,高雄市,湖內區,1
2015-11-19,高雄市,燕巢區,2
2015-11-19,高雄市,美濃區,1
2015-11-19,高雄市,苓雅區,41
2015-11-19,高雄市,茂林區,1
2015-11-19,高雄市,茄萣區,1
2015-11-19,高雄市,阿蓮區,2
2015-11-19,高雄市,鳥松區,3
2015-11-19,高雄市,鳳山區,62
2015-11-19,高雄市,鹽埕區,4
2015-11-19,高雄市,鼓山區,24
2015-11-20,台中市,梧棲區,1
2015-11-20,台北市,中山區,1
2015-11-20,台北市,南港區,1
2015-11-20,台北市,文山區,1
2015-11-20,台南市,中西區,3
2015-11-20,台南市,北區,2
2015-11-20,台南市,安平區,1
2015-11-20,台南市,東區,1
2015-11-20,台南市,歸仁區,1
2015-11-20,台南市,永康區,1
2015-11-20,台南市,龍崎區,1
2015-11-20,嘉義縣,義竹鄉,1
2015-11-20,屏東縣,屏東市,3
2015-11-20,屏東縣,春日鄉,2
2015-11-20,屏東縣,潮州鎮,1
2015-11-20,屏東縣,萬丹鄉,1
2015-11-20,彰化縣,社頭鄉,1
2015-11-20,新北市,樹林區,1
2015-11-20,澎湖縣,馬公市,1
2015-11-20,高雄市,三民區,88
2015-11-20,高雄市,仁武區,3
2015-11-20,高雄市,前金區,1
2015-11-20,高雄市,前鎮區,60
2015-11-20,高雄市,大寮區,6
2015-11-20,高雄市,大社區,5
2015-11-20,高雄市,小港區,20
2015-11-20,高雄市,岡山區,5
2015-11-20,高雄市,左營區,16
2015-11-20,高雄市,新興區,9
2015-11-20,高雄市,旗山區,5
2015-11-20,高雄市,林園區,2
2015-11-20,高雄市,楠梓區,7
2015-11-20,高雄市,橋頭區,2
2015-11-20,高雄市,湖內區,1
2015-11-20,高雄市,燕巢區,2
2015-11-20,高雄市,甲仙區,1
2015-11-20,高雄市,美濃區,1
2015-11-20,高雄市,苓雅區,40
2015-11-20,高雄市,路竹區,1
2015-11-20,高雄市,阿蓮區,2
2015-11-20,高雄市,鳥松區,1
2015-11-20,高雄市,鳳山區,59
2015-11-20,高雄市,鹽埕區,6
2015-11-20,高雄市,鼓山區,26
2015-11-21,台中市,南屯區,1
2015-11-21,台北市,文山區,1
2015-11-21,台南市,中西區,2
2015-11-21,台南市,北區,1
2015-11-21,台南市,南區,2
2015-11-21,台南市,後壁區,1
2015-11-21,台南市,新化區,4
2015-11-21,台南市,新市區,1
2015-11-21,台南市,東區,6
2015-11-21,台南市,歸仁區,1
2015-11-21,台南市,永康區,3
2015-11-21,台南市,西港區,1
2015-11-21,屏東縣,屏東市,3
2015-11-21,屏東縣,春日鄉,1
2015-11-21,雲林縣,大埤鄉,1
2015-11-21,高雄市,三民區,76
2015-11-21,高雄市,仁武區,2
2015-11-21,高雄市,前金區,5
2015-11-21,高雄市,前鎮區,50
2015-11-21,高雄市,大寮區,4
2015-11-21,高雄市,大社區,6
2015-11-21,高雄市,小港區,19
2015-11-21,高雄市,岡山區,6
2015-11-21,高雄市,左營區,15
2015-11-21,高雄市,新興區,9
2015-11-21,高雄市,旗山區,3
2015-11-21,高雄市,林園區,1
2015-11-21,高雄市,楠梓區,10
2015-11-21,高雄市,橋頭區,2
2015-11-21,高雄市,燕巢區,1
2015-11-21,高雄市,美濃區,1
2015-11-21,高雄市,苓雅區,38
2015-11-21,高雄市,茂林區,1
2015-11-21,高雄市,茄萣區,1
2015-11-21,高雄市,路竹區,1
2015-11-21,高雄市,阿蓮區,1
2015-11-21,高雄市,鳥松區,2
2015-11-21,高雄市,鳳山區,54
2015-11-21,高雄市,鹽埕區,3
2015-11-21,高雄市,鼓山區,20
2015-11-22,台南市,南區,2
2015-11-22,台南市,安南區,1
2015-11-22,台南市,安平區,1
2015-11-22,台南市,東區,3
2015-11-22,台南市,歸仁區,1
2015-11-22,台南市,永康區,2
2015-11-22,屏東縣,內埔鄉,1
2015-11-22,屏東縣,屏東市,3
2015-11-22,屏東縣,恆春鎮,1
2015-11-22,屏東縣,新埤鄉,1
2015-11-22,屏東縣,東港鎮,1
2015-11-22,屏東縣,林邊鄉,1
2015-11-22,屏東縣,瑪家鄉,1
2015-11-22,屏東縣,萬丹鄉,1
2015-11-22,彰化縣,社頭鄉,1
2015-11-22,新北市,新莊區,1
2015-11-22,桃園市,龍潭區,1
2015-11-22,高雄市,三民區,57
2015-11-22,高雄市,仁武區,2
2015-11-22,高雄市,前金區,4
2015-11-22,高雄市,前鎮區,41
2015-11-22,高雄市,大寮區,5
2015-11-22,高雄市,大社區,3
2015-11-22,高雄市,小港區,18
2015-11-22,高雄市,岡山區,7
2015-11-22,高雄市,左營區,17
2015-11-22,高雄市,新興區,5
2015-11-22,高雄市,旗山區,3
2015-11-22,高雄市,旗津區,3
2015-11-22,高雄市,林園區,2
2015-11-22,高雄市,楠梓區,7
2015-11-22,高雄市,橋頭區,1
2015-11-22,高雄市,燕巢區,2
2015-11-22,高雄市,苓雅區,32
2015-11-22,高雄市,茂林區,1
2015-11-22,高雄市,茄萣區,1
2015-11-22,高雄市,路竹區,1
2015-11-22,高雄市,鳥松區,4
2015-11-22,高雄市,鳳山區,53
2015-11-22,高雄市,鹽埕區,1
2015-11-22,高雄市,鼓山區,23
2015-11-23,台中市,西屯區,1
2015-11-23,台南市,北區,1
2015-11-23,台南市,南區,3
2015-11-23,台南市,安平區,1
2015-11-23,台南市,新化區,1
2015-11-23,台南市,新市區,1
2015-11-23,台南市,東區,3
2015-11-23,台南市,永康區,2
2015-11-23,台南市,麻豆區,1
2015-11-23,屏東縣,內埔鄉,1
2015-11-23,屏東縣,屏東市,1
2015-11-23,屏東縣,春日鄉,1
2015-11-23,屏東縣,萬丹鄉,3
2015-11-23,屏東縣,萬巒鄉,1
2015-11-23,澎湖縣,望安鄉,2
2015-11-23,高雄市,三民區,69
2015-11-23,高雄市,仁武區,4
2015-11-23,高雄市,內門區,1
2015-11-23,高雄市,六龜區,1
2015-11-23,高雄市,前金區,1
2015-11-23,高雄市,前鎮區,56
2015-11-23,高雄市,大寮區,3
2015-11-23,高雄市,大樹區,3
2015-11-23,高雄市,大社區,3
2015-11-23,高雄市,小港區,16
2015-11-23,高雄市,岡山區,4
2015-11-23,高雄市,左營區,17
2015-11-23,高雄市,新興區,9
2015-11-23,高雄市,旗山區,2
2015-11-23,高雄市,旗津區,4
2015-11-23,高雄市,林園區,2
2015-11-23,高雄市,楠梓區,10
2015-11-23,高雄市,燕巢區,1
2015-11-23,高雄市,美濃區,1
2015-11-23,高雄市,苓雅區,28
2015-11-23,高雄市,鳥松區,2
2015-11-23,高雄市,鳳山區,55
2015-11-23,高雄市,鹽埕區,4
2015-11-23,高雄市,鼓山區,12
2015-11-24,台中市,太平區,1
2015-11-24,台南市,北區,4
2015-11-24,台南市,南區,1
2015-11-24,台南市,新市區,1
2015-11-24,台南市,東區,7
2015-11-24,台南市,歸仁區,1
2015-11-24,台南市,永康區,1
2015-11-24,嘉義縣,溪口鄉,1
2015-11-24,屏東縣,屏東市,2
2015-11-24,屏東縣,東港鎮,1
2015-11-24,屏東縣,枋山鄉,1
2015-11-24,屏東縣,里港鄉,1
2015-11-24,澎湖縣,望安鄉,1
2015-11-24,高雄市,三民區,46
2015-11-24,高雄市,仁武區,3
2015-11-24,高雄市,前金區,5
2015-11-24,高雄市,前鎮區,45
2015-11-24,高雄市,大寮區,4
2015-11-24,高雄市,大社區,5
2015-11-24,高雄市,小港區,11
2015-11-24,高雄市,岡山區,4
2015-11-24,高雄市,左營區,15
2015-11-24,高雄市,新興區,9
2015-11-24,高雄市,旗津區,3
2015-11-24,高雄市,林園區,2
2015-11-24,高雄市,楠梓區,7
2015-11-24,高雄市,橋頭區,3
2015-11-24,高雄市,永安區,1
2015-11-24,高雄市,燕巢區,2
2015-11-24,高雄市,苓雅區,35
2015-11-24,高雄市,鳳山區,45
2015-11-24,高雄市,鹽埕區,3
2015-11-24,高雄市,鼓山區,19
2015-11-25,台南市,中西區,2
2015-11-25,台南市,南區,2
2015-11-25,台南市,新化區,1
2015-11-25,台南市,東區,2
2015-11-25,台南市,歸仁區,1
2015-11-25,台南市,麻豆區,1
2015-11-25,屏東縣,屏東市,2
2015-11-25,高雄市,三民區,56
2015-11-25,高雄市,仁武區,5
2015-11-25,高雄市,前金區,2
2015-11-25,高雄市,前鎮區,40
2015-11-25,高雄市,大寮區,3
2015-11-25,高雄市,大社區,4
2015-11-25,高雄市,小港區,9
2015-11-25,高雄市,岡山區,6
2015-11-25,高雄市,左營區,13
2015-11-25,高雄市,彌陀區,2
2015-11-25,高雄市,新興區,9
2015-11-25,高雄市,旗山區,1
2015-11-25,高雄市,旗津區,1
2015-11-25,高雄市,楠梓區,6
2015-11-25,高雄市,燕巢區,1
2015-11-25,高雄市,美濃區,1
2015-11-25,高雄市,苓雅區,34
2015-11-25,高雄市,茄萣區,1
2015-11-25,高雄市,鳳山區,42
2015-11-25,高雄市,鹽埕區,5
2015-11-25,高雄市,鼓山區,25
2015-11-26,台南市,南區,4
2015-11-26,台南市,安平區,3
2015-11-26,台南市,新化區,2
2015-11-26,台南市,東區,4
2015-11-26,屏東縣,佳冬鄉,1
2015-11-26,屏東縣,春日鄉,1
2015-11-26,屏東縣,潮州鎮,1
2015-11-26,屏東縣,竹田鄉,1
2015-11-26,屏東縣,萬丹鄉,1
2015-11-26,屏東縣,鹽埔鄉,1
2015-11-26,高雄市,三民區,50
2015-11-26,高雄市,仁武區,3
2015-11-26,高雄市,前金區,4
2015-11-26,高雄市,前鎮區,42
2015-11-26,高雄市,大寮區,5
2015-11-26,高雄市,大社區,3
2015-11-26,高雄市,小港區,9
2015-11-26,高雄市,左營區,15
2015-11-26,高雄市,新興區,6
2015-11-26,高雄市,旗山區,1
2015-11-26,高雄市,旗津區,3
2015-11-26,高雄市,林園區,1
2015-11-26,高雄市,梓官區,1
2015-11-26,高雄市,楠梓區,6
2015-11-26,高雄市,永安區,1
2015-11-26,高雄市,苓雅區,26
2015-11-26,高雄市,路竹區,1
2015-11-26,高雄市,鳥松區,1
2015-11-26,高雄市,鳳山區,28
2015-11-26,高雄市,鹽埕區,4
2015-11-26,高雄市,鼓山區,12
2015-11-27,台中市,烏日區,1
2015-11-27,台南市,中西區,2
2015-11-27,台南市,南區,1
2015-11-27,台南市,安平區,1
2015-11-27,台南市,東區,1
2015-11-27,台南市,歸仁區,2
2015-11-27,台南市,永康區,2
2015-11-27,台南市,關廟區,1
2015-11-27,嘉義市,東區,1
2015-11-27,屏東縣,九如鄉,1
2015-11-27,屏東縣,屏東市,2
2015-11-27,屏東縣,東港鎮,1
2015-11-27,屏東縣,里港鄉,1
2015-11-27,新竹市,香山區,1
2015-11-27,桃園市,龍潭區,1
2015-11-27,高雄市,三民區,53
2015-11-27,高雄市,仁武區,2
2015-11-27,高雄市,內門區,1
2015-11-27,高雄市,前金區,5
2015-11-27,高雄市,前鎮區,47
2015-11-27,高雄市,大寮區,14
2015-11-27,高雄市,大樹區,1
2015-11-27,高雄市,小港區,9
2015-11-27,高雄市,岡山區,4
2015-11-27,高雄市,左營區,16
2015-11-27,高雄市,新興區,6
2015-11-27,高雄市,旗山區,1
2015-11-27,高雄市,旗津區,3
2015-11-27,高雄市,林園區,5
2015-11-27,高雄市,楠梓區,8
2015-11-27,高雄市,橋頭區,1
2015-11-27,高雄市,燕巢區,1
2015-11-27,高雄市,美濃區,2
2015-11-27,高雄市,苓雅區,20
2015-11-27,高雄市,鳥松區,3
2015-11-27,高雄市,鳳山區,34
2015-11-27,高雄市,鹽埕區,3
2015-11-27,高雄市,鼓山區,17
2015-11-28,台南市,中西區,1
2015-11-28,台南市,仁德區,1
2015-11-28,台南市,南區,2
2015-11-28,台南市,安平區,3
2015-11-28,台南市,新化區,1
2015-11-28,台南市,新市區,1
2015-11-28,台南市,東區,1
2015-11-28,嘉義市,東區,1
2015-11-28,屏東縣,東港鎮,2
2015-11-28,屏東縣,車城鄉,1
2015-11-28,高雄市,三民區,53
2015-11-28,高雄市,仁武區,4
2015-11-28,高雄市,內門區,1
2015-11-28,高雄市,前金區,4
2015-11-28,高雄市,前鎮區,61
2015-11-28,高雄市,大寮區,2
2015-11-28,高雄市,大樹區,1
2015-11-28,高雄市,大社區,1
2015-11-28,高雄市,小港區,11
2015-11-28,高雄市,岡山區,2
2015-11-28,高雄市,左營區,3
2015-11-28,高雄市,新興區,10
2015-11-28,高雄市,旗山區,2
2015-11-28,高雄市,旗津區,3
2015-11-28,高雄市,林園區,4
2015-11-28,高雄市,楠梓區,5
2015-11-28,高雄市,橋頭區,1
2015-11-28,高雄市,燕巢區,2
2015-11-28,高雄市,美濃區,1
2015-11-28,高雄市,苓雅區,40
2015-11-28,高雄市,鳥松區,2
