max_depth,min_samples_split,min_samples_leaf,elapsed_time,train_accuracy,test_accuracy,train_f1,test_f1,cv_acc_mean,cv_acc_std,cv_f1_mean,cv_f1_std
8,4,4,24.437868356704712,0.9497592889766695,0.9284304047384008,0.8238857637386413,0.7329650092081031,0.9324567901234568,0.005245002545888516,0.7559423316141162,0.022309302552094467
8,5,4,24.655157566070557,0.9497592889766695,0.9284304047384008,0.8238857637386413,0.7329650092081031,0.9320575217756655,0.005597477651677425,0.7533324882345793,0.022019348849386295
8,6,4,24.04556679725647,0.9497592889766695,0.9284304047384008,0.8238857637386413,0.7329650092081031,0.932131946189798,0.0055061493078296395,0.7548632466379772,0.0236332516079121
8,7,4,24.387518405914307,0.9497592889766695,0.9284304047384008,0.8238857637386413,0.7329650092081031,0.9316586012292366,0.005625750544745065,0.7549887433556434,0.020014123178201445
8,8,4,24.429425716400146,0.9497592889766695,0.9284304047384008,0.8238857637386413,0.7329650092081031,0.9319874994605272,0.005325599132318591,0.7552129740000914,0.02252319582218001
8,9,4,24.96573758125305,0.9471670164177262,0.9299111549851925,0.8151986183074266,0.7408759124087592,0.9321685821128551,0.005375108796915977,0.7540311112148588,0.022107372704072713
8,10,4,24.612815618515015,0.9485248734724108,0.9299111549851925,0.8200258955545965,0.7380073800738007,0.9319836304877088,0.005120171227433819,0.752990667443499,0.025948484624997454
8,2,5,24.505345582962036,0.9475373410690038,0.9304047384007897,0.815137016093954,0.7393715341959335,0.93122669286601,0.0048884050060083,0.7516652485875139,0.02336265616726922
8,3,5,24.307528495788574,0.9475373410690038,0.9304047384007897,0.815137016093954,0.7393715341959335,0.9316010515279142,0.005143581510721791,0.7509731848642147,0.02224059097413232
8,4,5,24.140862464904785,0.9475373410690038,0.9304047384007897,0.815137016093954,0.7393715341959335,0.9316421987138964,0.00579949831219133,0.7506975648584399,0.022042816327286167
8,5,5,24.535070657730103,0.9475373410690038,0.9304047384007897,0.815137016093954,0.7393715341959335,0.9313994917530457,0.005149990356767325,0.751263159162477,0.023240111719061547
8,6,5,24.597803592681885,0.9475373410690038,0.9304047384007897,0.815137016093954,0.7393715341959335,0.9315227860666205,0.005452182985818771,0.7511507855825281,0.02409324087698571
8,7,5,24.969306707382202,0.9475373410690038,0.9304047384007897,0.815137016093954,0.7393715341959335,0.9314653099874842,0.0058612653338737915,0.7522997708636846,0.023375911818757526
8,8,5,24.71547842025757,0.9475373410690038,0.9304047384007897,0.815137016093954,0.7393715341959335,0.9317780164152086,0.00495642384463264,0.7538202224703492,0.025282249872464014
8,9,5,24.90077018737793,0.9475373410690038,0.9304047384007897,0.815137016093954,0.7393715341959335,0.931362259236411,0.005411898602983304,0.7522734492765223,0.021153058476115653
8,10,5,24.576038360595703,0.9475373410690038,0.9304047384007897,0.815137016093954,0.7393715341959335,0.9318109306098203,0.005027597887439058,0.7510075308330058,0.022896135736897198
